4.2180e+06 5.88e-24 6.12e-24 8.52e-24 3.23e-23 5.78e-23
4.1760e+06 5.86e-24 6.10e-24 8.53e-24 3.27e-23 5.84e-23
4.1340e+06 5.84e-24 6.09e-24 8.53e-24 3.28e-23 5.88e-23
4.0920e+06 5.82e-24 6.07e-24 8.54e-24 3.31e-23 5.93e-23
4.0520e+06 5.80e-24 6.05e-24 8.53e-24 3.32e-23 5.97e-23
4.0110e+06 5.79e-24 6.04e-24 8.55e-24 3.35e-23 6.04e-23
3.9710e+06 5.77e-24 6.02e-24 8.55e-24 3.37e-23 6.06e-23
3.9310e+06 5.75e-24 6.00e-24 8.55e-24 3.39e-23 6.10e-23
3.8920e+06 5.73e-24 5.99e-24 8.57e-24 3.42e-23 6.17e-23
3.8530e+06 5.71e-24 5.97e-24 8.57e-24 3.44e-23 6.20e-23
